"","UserID","ProblemID","overalGradeDiff","CountofSubmissions","avgTSbetweenSubs","countOfVideoandForumEvents"
"12651","b3ff39cd6a03e8141358dd15b54a4787051902cf",4,100,4,3,0
"12652","b3ff39cd6a03e8141358dd15b54a4787051902cf",5,0,1,NA,0
"12653","b3ff39cd6a03e8141358dd15b54a4787051902cf",7,0,1,NA,0
"12654","b3ff39cd6a03e8141358dd15b54a4787051902cf",8,12.5,4,9,0
"12655","b423868dd575d8dd799e2bda7460fefd9c23e0b7",0,0,1,NA,0
"12656","b423868dd575d8dd799e2bda7460fefd9c23e0b7",1,100,8,8,0
"12657","b423868dd575d8dd799e2bda7460fefd9c23e0b7",2,100,13,4,0
"12658","b423868dd575d8dd799e2bda7460fefd9c23e0b7",3,0,1,NA,0
"12659","b423868dd575d8dd799e2bda7460fefd9c23e0b7",4,0,12,541,406
"12660","b423868dd575d8dd799e2bda7460fefd9c23e0b7",5,88.8888888888889,49,93,373
"12661","b423868dd575d8dd799e2bda7460fefd9c23e0b7",7,100,13,1057,444
"12662","b423868dd575d8dd799e2bda7460fefd9c23e0b7",8,0,81,79,252
"12663","b423868dd575d8dd799e2bda7460fefd9c23e0b7",9,25,31,21,12
"12664","b423868dd575d8dd799e2bda7460fefd9c23e0b7",11,100,24,311,198
"12665","b423868dd575d8dd799e2bda7460fefd9c23e0b7",14,0,41,119,131
"12666","b423868dd575d8dd799e2bda7460fefd9c23e0b7",16,0,1,NA,0
"12667","b4336e2a1e3489da8f55fa94102f3e357af98592",4,0,1,NA,0
"12668","b4336e2a1e3489da8f55fa94102f3e357af98592",5,11.1111111111111,2,322,0
"12669","b4336e2a1e3489da8f55fa94102f3e357af98592",7,0,1,NA,0
"12670","b4336e2a1e3489da8f55fa94102f3e357af98592",8,100,8,438,17
"12671","b4336e2a1e3489da8f55fa94102f3e357af98592",9,25,3,36,0
"12672","b4336e2a1e3489da8f55fa94102f3e357af98592",11,0,1,NA,0
"12673","b44ef95db800b24f4e89ffe79ec83a934ff71666",0,0,1,NA,0
"12674","b44ef95db800b24f4e89ffe79ec83a934ff71666",1,12.5,2,4,0
"12675","b44ef95db800b24f4e89ffe79ec83a934ff71666",2,0,1,NA,0
"12676","b44ef95db800b24f4e89ffe79ec83a934ff71666",3,0,1,NA,0
"12677","b44ef95db800b24f4e89ffe79ec83a934ff71666",4,100,7,2,0
"12678","b44ef95db800b24f4e89ffe79ec83a934ff71666",7,0,1,NA,0
"12679","b48fbbe6d8259184e25d12da7399793cf73cdc50",0,27.7778307596842,2,5,0
"12680","b48fbbe6d8259184e25d12da7399793cf73cdc50",1,100,4,6,2
"12681","b48fbbe6d8259184e25d12da7399793cf73cdc50",2,25,10,11,20
"12682","b48fbbe6d8259184e25d12da7399793cf73cdc50",3,16.6666666666667,5,8,0
"12683","b495b3243cc7ad685f69976da29573dfe5e1254e",0,0,1,NA,0
"12684","b495b3243cc7ad685f69976da29573dfe5e1254e",1,0,1,NA,0
"12685","b495b3243cc7ad685f69976da29573dfe5e1254e",2,0,6,19,4
"12686","b495b3243cc7ad685f69976da29573dfe5e1254e",3,0,1,NA,0
"12687","b495b3243cc7ad685f69976da29573dfe5e1254e",4,0,1,NA,0
"12688","b495b3243cc7ad685f69976da29573dfe5e1254e",7,0,11,317,35
"12689","b495b3243cc7ad685f69976da29573dfe5e1254e",16,0,1,NA,0
"12690","b4dcf120bb82b6a3997060fc5b94458930e52b5b",0,0,1,NA,0
"12691","b4f0a58f5ee8e7e4448240019e8f110196edccc6",0,16.6666666666667,3,3,0
"12692","b4f0a58f5ee8e7e4448240019e8f110196edccc6",1,100,4,6,0
"12693","b4f0a58f5ee8e7e4448240019e8f110196edccc6",2,0,1,NA,0
"12694","b4f0a58f5ee8e7e4448240019e8f110196edccc6",3,33.3333333333333,3,7,0
"12695","b4f0a58f5ee8e7e4448240019e8f110196edccc6",4,30,2,5,0
"12696","b4f0a58f5ee8e7e4448240019e8f110196edccc6",5,11.1111111111111,2,9,1
"12697","b4f0a58f5ee8e7e4448240019e8f110196edccc6",7,0,1,NA,0
"12698","b4f0a58f5ee8e7e4448240019e8f110196edccc6",8,0,1,NA,0
"12699","b4f0a58f5ee8e7e4448240019e8f110196edccc6",9,0,1,NA,0
"12700","b4f0a58f5ee8e7e4448240019e8f110196edccc6",11,22.2222222222222,3,9,0
"12701","b4f0a58f5ee8e7e4448240019e8f110196edccc6",14,6.66666666666667,3,987,23
"12702","b4f0a58f5ee8e7e4448240019e8f110196edccc6",15,0,2,24,4
"12703","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",1,100,11,731,84
"12704","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",2,25,4,2,0
"12705","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",4,75,8,4,4
"12706","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",5,35.5555555555556,8,122,28
"12707","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",7,0,1,NA,0
"12708","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",8,100,4,402,12
"12709","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",9,20,3,9,0
"12710","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",11,22.2222222222222,13,226,30
"12711","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",14,100,9,216,58
"12712","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",15,0,1,NA,0
"12713","b53f32e45223274e9d954541a8fc19756b304c09",0,0,1,NA,0
"12714","b53f32e45223274e9d954541a8fc19756b304c09",1,100,10,28,27
"12715","b53f32e45223274e9d954541a8fc19756b304c09",2,100,10,80,22
"12716","b53f32e45223274e9d954541a8fc19756b304c09",3,0,1,NA,0
"12717","b53f32e45223274e9d954541a8fc19756b304c09",4,100,10,683,198
"12718","b53f32e45223274e9d954541a8fc19756b304c09",5,88.8888888888889,21,926,253
"12719","b53f32e45223274e9d954541a8fc19756b304c09",6,0,1,NA,0
"12720","b53f32e45223274e9d954541a8fc19756b304c09",7,100,23,122,84
"12721","b53f32e45223274e9d954541a8fc19756b304c09",8,45,12,55,33
"12722","b53f32e45223274e9d954541a8fc19756b304c09",9,100,8,600,30
"12723","b53f32e45223274e9d954541a8fc19756b304c09",11,44.4444444444444,14,5,23
"12724","b53f32e45223274e9d954541a8fc19756b304c09",14,13.3333333333333,14,31,9
"12725","b53f32e45223274e9d954541a8fc19756b304c09",15,90,29,178,11
"12726","b54a264df66d84f46080ca9db3621cd8ec42a1aa",0,0,1,NA,0
"12727","b54a264df66d84f46080ca9db3621cd8ec42a1aa",1,0,1,NA,0
"12728","b54a264df66d84f46080ca9db3621cd8ec42a1aa",2,0,1,NA,0
"12729","b54a264df66d84f46080ca9db3621cd8ec42a1aa",3,0,1,NA,0
"12730","b54a264df66d84f46080ca9db3621cd8ec42a1aa",4,75,5,7,0
"12731","b54a264df66d84f46080ca9db3621cd8ec42a1aa",5,40,7,4,0
"12732","b5612f122e6b5a3f68137dda3fe6eb82d6d93060",0,0,1,NA,0
"12733","b5612f122e6b5a3f68137dda3fe6eb82d6d93060",1,0,1,NA,0
"12734","b5612f122e6b5a3f68137dda3fe6eb82d6d93060",2,0,1,NA,0
"12735","b5612f122e6b5a3f68137dda3fe6eb82d6d93060",3,0,1,NA,0
"12736","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",0,0,1,NA,0
"12737","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",2,0,1,NA,0
"12738","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",3,37.5,5,6,0
"12739","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",4,75,7,4,5
"12740","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",5,57.7777777777778,11,8,12
"12741","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",7,100,5,8,5
"12742","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",8,87.5,13,20,12
"12743","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",9,37.5,5,3,0
"12744","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",11,22.2222222222222,4,3,0
"12745","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",14,-80,5,1326,10
"12746","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",15,56,10,93,3
"12747","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",16,0,1,NA,0
"12748","b5829b8bf744b70516966a16e2ccb721ef65acfb",1,100,9,21,31
"12749","b5829b8bf744b70516966a16e2ccb721ef65acfb",2,35,3,2,0
"12750","b5829b8bf744b70516966a16e2ccb721ef65acfb",4,75,8,18,27
"12751","b5829b8bf744b70516966a16e2ccb721ef65acfb",5,28.8888888888889,3,4,0
"12752","b5829b8bf744b70516966a16e2ccb721ef65acfb",7,28.5714285714286,2,7,3
"12753","b5829b8bf744b70516966a16e2ccb721ef65acfb",8,0,1,NA,0
"12754","b5829b8bf744b70516966a16e2ccb721ef65acfb",9,0,1,NA,0
"12755","b5829b8bf744b70516966a16e2ccb721ef65acfb",11,35.5555555555556,3,4,0
"12756","b5829b8bf744b70516966a16e2ccb721ef65acfb",14,13.3333333333333,4,236,42
"12757","b5829b8bf744b70516966a16e2ccb721ef65acfb",15,100,4,9,2
"12758","b59c2d50b9dc8da6a811ef988c97fc25338c3d9b",1,0,1,NA,0
"12759","b59c2d50b9dc8da6a811ef988c97fc25338c3d9b",2,0,2,1,0
"12760","b59c2d50b9dc8da6a811ef988c97fc25338c3d9b",4,0,1,NA,0
"12761","b59c2d50b9dc8da6a811ef988c97fc25338c3d9b",5,0,1,NA,0
"12762","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",0,0,1,NA,0
"12763","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",1,100,2,1,0
"12764","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",2,25,3,2,0
"12765","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",3,0,1,NA,0
"12766","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",4,25,2,2,0
"12767","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",5,100,8,6,45
"12768","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",6,25,2,7,0
"12769","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",7,100,5,4,0
"12770","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",8,0,1,NA,0
"12771","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",9,0,1,NA,0
"12772","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",10,3.33333015441895,3,12,0
"12773","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",11,44.4444444444444,4,18,0
"12774","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",12,0,1,NA,0
"12775","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",13,20,4,4,0
"12776","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",14,46.6666666666667,17,11,11
"12777","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",15,30,3,3,0
"12778","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",16,0,1,NA,0
"12779","b5d2333479f727d87c44bb72c77d030e69850cf1",0,0,1,NA,0
"12780","b5d2333479f727d87c44bb72c77d030e69850cf1",3,-41.6666666666667,3,3,0
"12781","b5d2333479f727d87c44bb72c77d030e69850cf1",6,0,1,NA,0
"12782","b5d2333479f727d87c44bb72c77d030e69850cf1",10,0,1,NA,0
"12783","b60965b406e3515e1af976e536aa8bbd8221ca1d",1,0,1,NA,0
"12784","b60965b406e3515e1af976e536aa8bbd8221ca1d",2,0,1,NA,0
"12785","b60965b406e3515e1af976e536aa8bbd8221ca1d",4,50,6,13,0
"12786","b60965b406e3515e1af976e536aa8bbd8221ca1d",5,0,1,NA,0
"12787","b60965b406e3515e1af976e536aa8bbd8221ca1d",7,100,4,18,0
"12788","b60965b406e3515e1af976e536aa8bbd8221ca1d",8,25,3,4,0
"12789","b60965b406e3515e1af976e536aa8bbd8221ca1d",9,0,1,NA,0
"12790","b60965b406e3515e1af976e536aa8bbd8221ca1d",11,44.4444444444444,7,3,0
"12791","b60965b406e3515e1af976e536aa8bbd8221ca1d",14,100,10,18,12
"12792","b60965b406e3515e1af976e536aa8bbd8221ca1d",15,0,1,NA,0
"12793","b60965b406e3515e1af976e536aa8bbd8221ca1d",16,0,1,NA,0
"12794","b61613c7564d60123018d7c22e9757c7d9c11d1d",0,22.2221692403158,2,4,0
"12795","b61613c7564d60123018d7c22e9757c7d9c11d1d",1,100,4,4,0
"12796","b61613c7564d60123018d7c22e9757c7d9c11d1d",2,0,1,NA,0
"12797","b61613c7564d60123018d7c22e9757c7d9c11d1d",3,16.6666666666667,3,6,0
"12798","b61613c7564d60123018d7c22e9757c7d9c11d1d",4,100,3,6,0
"12799","b61613c7564d60123018d7c22e9757c7d9c11d1d",5,31.1111111111111,3,17,0
"12800","b61613c7564d60123018d7c22e9757c7d9c11d1d",6,0,1,NA,0
"12801","b61613c7564d60123018d7c22e9757c7d9c11d1d",7,14.2857142857143,2,9,0
"12802","b61613c7564d60123018d7c22e9757c7d9c11d1d",8,50,3,46,0
"12803","b61613c7564d60123018d7c22e9757c7d9c11d1d",9,0,1,NA,0
"12804","b61613c7564d60123018d7c22e9757c7d9c11d1d",11,22.2222222222222,3,11,0
"12805","b61613c7564d60123018d7c22e9757c7d9c11d1d",14,20,8,12,15
"12806","b61613c7564d60123018d7c22e9757c7d9c11d1d",15,10,3,7,0
"12807","b64305862508866898d7282e6a87f8db7ecc90aa",0,0,1,NA,0
"12808","b64305862508866898d7282e6a87f8db7ecc90aa",1,0,5,14347,586
"12809","b64305862508866898d7282e6a87f8db7ecc90aa",2,50,2,5,0
"12810","b64305862508866898d7282e6a87f8db7ecc90aa",3,0,1,NA,0
"12811","b64305862508866898d7282e6a87f8db7ecc90aa",4,100,15,817,74
"12812","b64305862508866898d7282e6a87f8db7ecc90aa",5,88.8888888888889,22,305,99
"12813","b64305862508866898d7282e6a87f8db7ecc90aa",7,57.1428571428571,6,1163,173
"12814","b64305862508866898d7282e6a87f8db7ecc90aa",8,87.5,17,443,176
"12815","b64305862508866898d7282e6a87f8db7ecc90aa",9,27.5,8,1892,126
"12816","b64305862508866898d7282e6a87f8db7ecc90aa",11,100,13,250,36
"12817","b64305862508866898d7282e6a87f8db7ecc90aa",14,86.6666666666667,16,501,131
"12818","b64305862508866898d7282e6a87f8db7ecc90aa",15,50,13,535,93
"12819","b655ee1c881af3ce385f32070ac1c3d8b9ee5146",0,0,1,NA,0
"12820","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",1,37.5,3,6,0
"12821","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",2,25,5,11,0
"12822","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",4,50,5,5,0
"12823","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",5,66.6666666666667,6,53,12
"12824","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",7,100,6,50,33
"12825","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",8,0,1,NA,0
"12826","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",9,22.5,6,13,0
"12827","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",11,77.7777777777778,7,12,8
"12828","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",14,73.3333333333333,5,719,0
"12829","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",15,30,6,10,0
"12830","b665abacd4506d7be40b44e5d7723db3b366de11",0,22.2221692403158,5,48,4
"12831","b665abacd4506d7be40b44e5d7723db3b366de11",1,15,2,7,0
"12832","b665abacd4506d7be40b44e5d7723db3b366de11",2,0,9,4769,30
"12833","b665abacd4506d7be40b44e5d7723db3b366de11",3,16.6666666666667,2,13,0
"12834","b665abacd4506d7be40b44e5d7723db3b366de11",4,75,7,25,7
"12835","b665abacd4506d7be40b44e5d7723db3b366de11",5,100,3,279,6
"12836","b665abacd4506d7be40b44e5d7723db3b366de11",6,0,1,NA,0
"12837","b665abacd4506d7be40b44e5d7723db3b366de11",7,0,1,NA,0
"12838","b665abacd4506d7be40b44e5d7723db3b366de11",8,0,1,NA,0
"12839","b665abacd4506d7be40b44e5d7723db3b366de11",9,70,3,1185,24
"12840","b665abacd4506d7be40b44e5d7723db3b366de11",11,77.7777777777778,6,13,7
"12841","b665abacd4506d7be40b44e5d7723db3b366de11",14,25.3333333333333,17,8,0
"12842","b665abacd4506d7be40b44e5d7723db3b366de11",15,10,2,4,0
"12843","b6b453548cd63a51a94de2b78cb0f7c522b0951a",0,0,1,NA,0
"12844","b6b453548cd63a51a94de2b78cb0f7c522b0951a",1,0,1,NA,0
"12845","b6b453548cd63a51a94de2b78cb0f7c522b0951a",2,0,1,NA,0
"12846","b6b453548cd63a51a94de2b78cb0f7c522b0951a",3,0,1,NA,0
"12847","b6b453548cd63a51a94de2b78cb0f7c522b0951a",4,0,1,NA,0
"12848","b6bcbd64ddd630ed41aaccab20555f29a2ef2f2b",0,5.55550257364908,2,3,0
"12849","b6bcbd64ddd630ed41aaccab20555f29a2ef2f2b",1,0,1,NA,0
"12850","b6bcbd64ddd630ed41aaccab20555f29a2ef2f2b",2,0,1,NA,0
"12851","b6bcbd64ddd630ed41aaccab20555f29a2ef2f2b",3,16.6666666666667,3,466,0
"12852","b6bcbd64ddd630ed41aaccab20555f29a2ef2f2b",4,75,4,1270,4
"12853","b6bcbd64ddd630ed41aaccab20555f29a2ef2f2b",5,13.3333333333333,2,10,0
"12854","b6bcbd64ddd630ed41aaccab20555f29a2ef2f2b",6,0,1,NA,0
"12855","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",0,0,1,NA,0
"12856","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",1,0,1,NA,0
"12857","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",2,30,6,3,4
"12858","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",4,100,5,13,12
"12859","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",5,100,15,7,4
"12860","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",7,100,10,5,11
"12861","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",8,100,9,15,8
"12862","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",9,25,2,21,0
"12863","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",11,100,8,249,102
"12864","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",14,86.6666666666667,7,4,0
"12865","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",15,60,3,53,0
"12866","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",16,0,1,NA,0
"12867","b6e1a901e52368823247f08c2bbca9ab919079ee",0,16.6666666666667,3,4,0
"12868","b6e1a901e52368823247f08c2bbca9ab919079ee",1,25,3,3,0
"12869","b6e1a901e52368823247f08c2bbca9ab919079ee",2,100,4,22,16
"12870","b6e1a901e52368823247f08c2bbca9ab919079ee",3,16.6666666666667,2,5232,50
"12871","b6e1a901e52368823247f08c2bbca9ab919079ee",4,75,9,96,9
"12872","b6e1a901e52368823247f08c2bbca9ab919079ee",5,0,1,NA,0
"12873","b6e1a901e52368823247f08c2bbca9ab919079ee",6,0,1,NA,0
"12874","b6e81a8e40b459bfdd792ad54b57021724151959",0,0,1,NA,0
"12875","b6e81a8e40b459bfdd792ad54b57021724151959",1,0,1,NA,0
"12876","b6e81a8e40b459bfdd792ad54b57021724151959",2,0,1,NA,0
"12877","b6e81a8e40b459bfdd792ad54b57021724151959",3,16.6666666666667,2,11,0
"12878","b6e81a8e40b459bfdd792ad54b57021724151959",4,100,5,36,6
"12879","b6e81a8e40b459bfdd792ad54b57021724151959",5,0,1,NA,0
"12880","b6e81a8e40b459bfdd792ad54b57021724151959",6,0,1,NA,0
"12881","b6e81a8e40b459bfdd792ad54b57021724151959",7,0,1,NA,0
"12882","b6e81a8e40b459bfdd792ad54b57021724151959",8,12.5,2,16,0
"12883","b6e81a8e40b459bfdd792ad54b57021724151959",9,0,1,NA,0
"12884","b6e81a8e40b459bfdd792ad54b57021724151959",10,0,1,NA,0
"12885","b6e81a8e40b459bfdd792ad54b57021724151959",11,11.1111111111111,2,6,1
"12886","b6e81a8e40b459bfdd792ad54b57021724151959",12,0,1,NA,0
"12887","b6e81a8e40b459bfdd792ad54b57021724151959",13,0,1,NA,0
"12888","b6e81a8e40b459bfdd792ad54b57021724151959",14,0,1,NA,0
"12889","b6e81a8e40b459bfdd792ad54b57021724151959",15,10,2,77,5
"12890","b6e81a8e40b459bfdd792ad54b57021724151959",16,0,1,NA,0
"12891","b6f81e842685de5f68aca386be67fac84a5b679b",0,0,1,NA,0
"12892","b6f81e842685de5f68aca386be67fac84a5b679b",1,12.5,2,3,0
"12893","b6f81e842685de5f68aca386be67fac84a5b679b",2,0,1,NA,0
"12894","b6f81e842685de5f68aca386be67fac84a5b679b",3,0,1,NA,0
"12895","b6f81e842685de5f68aca386be67fac84a5b679b",4,50,3,3,0
"12896","b6f81e842685de5f68aca386be67fac84a5b679b",5,22.2222222222222,3,11,0
"12897","b6f81e842685de5f68aca386be67fac84a5b679b",6,0,1,NA,0
"12898","b6f81e842685de5f68aca386be67fac84a5b679b",7,0,1,NA,0
"12899","b6f81e842685de5f68aca386be67fac84a5b679b",8,0,1,NA,0
"12900","b6f81e842685de5f68aca386be67fac84a5b679b",9,0,1,NA,0
"12901","b6f81e842685de5f68aca386be67fac84a5b679b",10,0,1,NA,0
"12902","b6f81e842685de5f68aca386be67fac84a5b679b",11,0,1,NA,0
"12903","b6f81e842685de5f68aca386be67fac84a5b679b",12,0,1,NA,0
"12904","b6f81e842685de5f68aca386be67fac84a5b679b",13,0,1,NA,0
"12905","b6f81e842685de5f68aca386be67fac84a5b679b",14,20,4,9,0
"12906","b6f81e842685de5f68aca386be67fac84a5b679b",15,30,5,7,0
"12907","b6f81e842685de5f68aca386be67fac84a5b679b",16,0,1,NA,0
"12908","b732d22529df6dfe6ee19713ace8e96ea5e91751",0,0,1,NA,0
"12909","b7613a745d731c864a1ce9e460e3d18fad835280",0,16.6666666666667,2,14,0
"12910","b7613a745d731c864a1ce9e460e3d18fad835280",2,0,18,80,2
"12911","b7613a745d731c864a1ce9e460e3d18fad835280",3,0,1,NA,0
"12912","b7613a745d731c864a1ce9e460e3d18fad835280",6,0,1,NA,0
"12913","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",0,0,1,NA,0
"12914","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",1,0,1,NA,0
"12915","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",2,100,13,618,46
"12916","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",3,0,1,NA,0
"12917","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",4,100,6,6,4
"12918","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",5,100,18,91,82
"12919","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",6,0,1,NA,0
"12920","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",7,0,1,NA,0
"12921","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",8,100,7,40,26
"12922","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",9,100,7,66,30
"12923","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",11,100,21,65,1072
"12924","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",14,20,7,75,7
"12925","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",15,30,5,6,0
"12926","b78fcd1b3ed18b7ad2415b35d0229b56c08e898f",0,0,1,NA,0
"12927","b78fcd1b3ed18b7ad2415b35d0229b56c08e898f",1,75,20,148,3
"12928","b78fcd1b3ed18b7ad2415b35d0229b56c08e898f",2,0,10,320,3
"12929","b79bc10a5ad1765b8591bd8bfff1023e26328838",1,5,2,4,0
"12930","b79bc10a5ad1765b8591bd8bfff1023e26328838",2,0,1,NA,0
"12931","b79bc10a5ad1765b8591bd8bfff1023e26328838",4,35,3,7,0
"12932","b79bc10a5ad1765b8591bd8bfff1023e26328838",5,0,1,NA,0
"12933","b79bc10a5ad1765b8591bd8bfff1023e26328838",7,0,1,NA,0
"12934","b79bc10a5ad1765b8591bd8bfff1023e26328838",8,12.5,3,4,0
"12935","b79bc10a5ad1765b8591bd8bfff1023e26328838",9,2.5,2,5,0
"12936","b79bc10a5ad1765b8591bd8bfff1023e26328838",11,62.2222222222222,8,9,0
"12937","b79bc10a5ad1765b8591bd8bfff1023e26328838",14,60,6,6,0
"12938","b79bc10a5ad1765b8591bd8bfff1023e26328838",15,100,6,18,0
"12939","b7b0cf1bef21db861768f2323c0efc3de0433061",1,0,1,NA,0
"12940","b7b0cf1bef21db861768f2323c0efc3de0433061",2,0,1,NA,0
"12941","b7b0cf1bef21db861768f2323c0efc3de0433061",4,0,1,NA,0
"12942","b7f8ec5734564c40a701fa857acbe7daec9af370",4,25,5,153,8
"12943","b7f8ec5734564c40a701fa857acbe7daec9af370",5,22.2222222222222,2,765,0
"12944","b7f8ec5734564c40a701fa857acbe7daec9af370",7,100,2,5,0
"12945","b7f8ec5734564c40a701fa857acbe7daec9af370",8,25,3,4,0
"12946","b7f8ec5734564c40a701fa857acbe7daec9af370",9,0,1,NA,0
"12947","b7f8ec5734564c40a701fa857acbe7daec9af370",11,100,5,19,19
"12948","b7f8ec5734564c40a701fa857acbe7daec9af370",14,0,1,NA,0
"12949","b7f8ec5734564c40a701fa857acbe7daec9af370",15,0,1,NA,0
"12950","b82105c2fa3c6ad34289e859e22586bf2a1edec2",4,0,1,NA,0
"12951","b82105c2fa3c6ad34289e859e22586bf2a1edec2",5,0,1,NA,0
"12952","b82105c2fa3c6ad34289e859e22586bf2a1edec2",7,0,1,NA,0
"12953","b82105c2fa3c6ad34289e859e22586bf2a1edec2",8,0,1,NA,0
"12954","b82105c2fa3c6ad34289e859e22586bf2a1edec2",9,0,1,NA,0
"12955","b82105c2fa3c6ad34289e859e22586bf2a1edec2",11,0,1,NA,0
"12956","b82105c2fa3c6ad34289e859e22586bf2a1edec2",14,0,1,NA,0
"12957","b82105c2fa3c6ad34289e859e22586bf2a1edec2",15,0,1,NA,0
"12958","b825658ab21782fb453a4fb8d9a7cbefbc251749",0,0,1,NA,0
"12959","b82640832dc65f3a7380188e8e27a21a593a259e",0,0,1,NA,0
"12960","b82640832dc65f3a7380188e8e27a21a593a259e",1,12.5,2,21,0
"12961","b82640832dc65f3a7380188e8e27a21a593a259e",2,100,2,12,0
"12962","b82640832dc65f3a7380188e8e27a21a593a259e",3,0,1,NA,0
"12963","b82640832dc65f3a7380188e8e27a21a593a259e",4,50,4,19,3
"12964","b82640832dc65f3a7380188e8e27a21a593a259e",7,100,3,3,0
"12965","b8289873c8a9a2cb932c94b33efb8ef672a11660",1,0,1,NA,0
"12966","b8289873c8a9a2cb932c94b33efb8ef672a11660",2,0,1,NA,0
"12967","b8289873c8a9a2cb932c94b33efb8ef672a11660",4,0,1,NA,0
"12968","b8289873c8a9a2cb932c94b33efb8ef672a11660",5,0,1,NA,0
"12969","b8289873c8a9a2cb932c94b33efb8ef672a11660",7,0,1,NA,0
"12970","b8289873c8a9a2cb932c94b33efb8ef672a11660",8,0,1,NA,0
"12971","b8289873c8a9a2cb932c94b33efb8ef672a11660",9,0,1,NA,0
"12972","b8289873c8a9a2cb932c94b33efb8ef672a11660",11,0,1,NA,0
"12973","b8289873c8a9a2cb932c94b33efb8ef672a11660",14,0,2,92,0
"12974","b8289873c8a9a2cb932c94b33efb8ef672a11660",15,0,1,NA,0
"12975","b82c0232f3477373a276e16216900979a023266d",0,33.3333333333333,6,23,0
"12976","b82c0232f3477373a276e16216900979a023266d",1,20,13,5,0
